fips,Year,County,City,TMC,Start_Lat,Start_Lng,Severity,Distance(mi),count
48113.0,2019,Dallas,Mesquite,104034.0,18040.072228999994,-53145.15886300003,1527,67.59099987065201,550
48113.0,2019,Dallas,Northeast Dallas,16138.0,2332.7902740000004,-6871.587659999989,199,0.0,71
48113.0,2019,Dallas,Richardson,45945.0,7942.862197000004,-23312.25152799998,516,39.83499987005799,241
48113.0,2019,Dallas,Rowlett,13117.0,2038.8647389999987,-5984.7661810000045,169,7.8489999713900005,62
48113.0,2019,Dallas,Sachse,1582.0,230.65241999999998,-676.068681,14,0.0,7
48113.0,2019,Dallas,Seagoville,4066.0,587.891569,-1738.382944,36,0.0,18
48113.0,2019,Dallas,Southwest Dallas,201.0,32.937709999999996,-96.987167,2,0.0,1
48113.0,2019,Dallas,Sunnyvale,11780.0,1868.7731790000007,-5503.797658999999,118,7.86399990463,57
48113.0,2019,Dallas,Wilmer,2796.0,586.8475090000001,-1740.3299099999997,55,5.76,18
48113.0,2019,Dallas,Wylie,643.0,98.902169,-289.59178199999997,6,0.0,3
48113.0,2020,Dallas,Addison,3863.0,989.0378729999996,-2904.774153,64,1.29,30
48113.0,2020,Dallas,Balch Springs,22942.0,5004.017724999998,-14783.448126000007,406,43.66599987125801,153
48113.0,2020,Dallas,Carrollton,55754.0,13120.269623000011,-38571.50544399998,1038,135.87699992132298,398
48113.0,2020,Dallas,Cedar Hill,1688.0,358.61769699999996,-1066.302602,24,0.289,11
48113.0,2020,Dallas,Coppell,3822.0,856.9361690000001,-2522.273787,67,7.161,26
48113.0,2020,Dallas,Dallas,2102627.0,617763.1803460055,-1822850.7442909868,43692,4448.704999403392,18832
48113.0,2020,Dallas,Desoto,5405.0,1042.9843079999998,-3098.5516279999993,83,1.5050000000000001,32
48113.0,2020,Dallas,Duncanville,20678.0,4735.1142999999975,-14051.787261000007,374,18.39000000954,145
48113.0,2020,Dallas,Ferris,2017.0,325.595648,-966.6229999999999,28,0.7140000000000001,10
48113.0,2020,Dallas,Garland,36373.0,10121.541680999988,-29756.03922199998,818,154.297999964241,308
48113.0,2020,Dallas,Grand Prairie,48744.0,9980.900017,-29585.456184000006,841,45.645999952317,305
48113.0,2020,Dallas,Hutchins,8257.0,1795.5572959999993,-5318.964557999999,156,12.32200001907,55
48113.0,2020,Dallas,Irving,63332.0,17210.52764800003,-50805.17091199999,1175,336.3029999499371,524
48113.0,2020,Dallas,Lancaster,22864.0,5056.332806999996,-15006.741957999995,423,43.580999874835996,155
48113.0,2020,Dallas,Mesquite,111876.0,29487.38169000002,-86868.79395299984,2327,297.64000014825797,899
48113.0,2020,Dallas,Northeast Dallas,201.0,32.886471,-96.557159,2,0.0,1
48113.0,2020,Dallas,Red Oak,0.0,32.56074,-96.84754000000001,2,0.461,1
48113.0,2020,Dallas,Richardson,30762.0,7415.630237999996,-21764.207925,502,51.895999949933994,225
48113.0,2020,Dallas,Rowlett,7027.0,1972.7653409999998,-5791.6190080000015,177,10.903000000000004,60
48113.0,2020,Dallas,Sachse,848.0,164.781208,-482.899148,10,0.16699999999999998,5
48113.0,2020,Dallas,Seagoville,4139.0,751.2672470000002,-2221.268947,48,16.18799971388,23
48113.0,2020,Dallas,Sunnyvale,9115.0,2229.299782,-6565.597352000001,150,23.974999999999998,68
48113.0,2020,Dallas,Wilmer,2749.0,717.17705,-2126.9565949999997,60,6.24799999046,22
48113.0,2020,Dallas,Wylie,402.0,65.93763,-193.08813500000002,4,0.0,2
48115.0,2019,Dawson,Lamesa,448.0,131.048622,-407.827983,8,4.73700022888,4
48117.0,2018,Deaf Smith,Hereford,241.0,34.854759,-102.316055,2,0.0,1
48117.0,2020,Deaf Smith,Adrian,201.0,35.181629,-103.034248,3,23.510000228899997,1
48117.0,2020,Deaf Smith,Hereford,201.0,34.85099,-102.323921,2,0.0,1
48119.0,2017,Delta,Cooper,402.0,66.749752,-191.375275,4,0.0,2
48119.0,2018,Delta,Pecan Gap,201.0,33.437271,-95.845451,2,0.0,1
48121.0,2016,Denton,Aubrey,0.0,33.224127,-96.97751,3,0.679,1
48121.0,2016,Denton,Carrollton,0.0,528.040703,-1550.738407,44,7.272,16
48121.0,2016,Denton,Crossroads,0.0,33.226082,-96.989024,3,0.679,1
48121.0,2016,Denton,Dallas,0.0,99.01074000000001,-290.56543999999997,8,1.7289999999999999,3
48121.0,2016,Denton,Denton,0.0,1360.0865620000002,-3980.764586000001,93,19.179999999999996,41
48121.0,2016,Denton,Fort Worth,0.0,66.00411600000001,-194.58408500000002,4,1.0950000000000002,2
48121.0,2016,Denton,Hickory Creek,0.0,66.246257,-194.07023099999998,5,0.354,2
48121.0,2016,Denton,Justin,0.0,99.20821200000002,-292.031366,10,1.6520000000000001,3
48121.0,2016,Denton,Lake Dallas,0.0,629.2273470000001,-1843.589691,46,5.627,19
48121.0,2016,Denton,Lewisville,0.0,1717.3521670000002,-5043.133517999999,132,38.61899999999999,52
48121.0,2016,Denton,Little Elm,0.0,33.21917,-96.887212,4,0.401,1
48121.0,2016,Denton,Roanoke,0.0,33.046510999999995,-97.255841,3,2.397,1
48121.0,2016,Denton,The Colony,0.0,66.15381,-193.72926999999999,5,1.846,2
48121.0,2017,Denton,Argyle,402.0,265.039534,-777.659751,19,2.5240000000000005,8
48121.0,2017,Denton,Carrollton,2294.0,561.0926290000001,-1647.632083,42,3.627,17
48121.0,2017,Denton,Dallas,4221.0,792.06579,-2324.4549030000003,49,0.9829999999999999,24
48121.0,2017,Denton,Denton,14289.0,4513.611069000001,-13208.105799000003,365,47.565999966635005,136
48121.0,2017,Denton,Flower Mound,201.0,33.03257,-97.07069399999999,2,0.0,1
48121.0,2017,Denton,Fort Worth,844.0,297.004183,-875.6380819999999,22,3.0400000000000005,9
48121.0,2017,Denton,Frisco,603.0,132.554642,-387.253706,9,0.302,4
48121.0,2017,Denton,Justin,201.0,66.13004600000001,-194.616681,5,0.065,2
48121.0,2017,Denton,Lake Dallas,2384.0,1026.580573,-3007.9437199999998,91,10.742,31
48121.0,2017,Denton,Lewisville,5879.0,2642.9737959999998,-7759.593109999995,211,44.48899998569001,80
48121.0,2017,Denton,Roanoke,1326.0,297.19921700000003,-875.364082,22,3.674000007153,9
48121.0,2017,Denton,Sanger,1407.0,333.45601400000004,-971.789656,26,5.745000011921,10
48121.0,2017,Denton,The Colony,1292.0,297.49618200000003,-872.165846,20,2.1149999964240003,9
48121.0,2018,Denton,Argyle,2381.0,563.048881,-1652.5531910000002,46,5.128000009539999,17
48121.0,2018,Denton,Aubrey,1451.0,265.837744,-775.599753,18,0.298,8
48121.0,2018,Denton,Carrollton,12619.0,2508.4992570000004,-7366.804131000002,185,13.498999970719401,76
48121.0,2018,Denton,Corinth,603.0,99.43845999999999,-291.197617,6,0.0,3
48121.0,2018,Denton,Dallas,11738.0,1947.052137999999,-5714.497451999999,119,0.746,59
48121.0,2018,Denton,Denton,33043.0,6637.787531,-19425.016105000002,562,34.275999878404,200
48121.0,2018,Denton,Flower Mound,201.0,33.036842,-97.075661,2,0.0,1
48121.0,2018,Denton,Fort Worth,2481.0,627.1292010000002,-1848.5092490000002,54,2.8890000000000002,19
48121.0,2018,Denton,Frisco,201.0,132.608319,-387.494992,8,1.66199994755,4
48121.0,2018,Denton,Justin,246.0,66.197869,-194.450128,5,0.39799999999999996,2
48121.0,2018,Denton,Lake Dallas,11233.0,2119.4607920000003,-6210.007465999998,186,24.413000286109998,64
48121.0,2018,Denton,Lewisville,43082.0,9018.289416999998,-26478.85223200003,772,73.59500021933597,273
48121.0,2018,Denton,Little Elm,241.0,33.168327000000005,-96.890488,2,0.0,1
48121.0,2018,Denton,Pilot Point,202.0,33.388386,-96.904137,2,0.0,1
48121.0,2018,Denton,Plano,245.0,33.082679999999996,-96.852127,2,0.0,1
48121.0,2018,Denton,Roanoke,4914.0,991.1707139999999,-2917.727925999999,82,14.408999988079001,30
48121.0,2018,Denton,Sanger,3537.0,700.403753,-2040.7469019999999,60,4.07299995708,21
48121.0,2018,Denton,The Colony,3940.0,727.404909,-2131.6401090000004,44,3.2050000119209994,22
48121.0,2019,Denton,Argyle,2787.0,629.7005409999998,-1846.7185900000004,54,7.849999961849998,19
48121.0,2019,Denton,Aubrey,404.0,66.443482,-193.874375,4,0.0,2
48121.0,2019,Denton,Carrollton,15149.0,2409.056226999999,-7076.447671000001,194,3.483999979734,73
48121.0,2019,Denton,Coppell,201.0,32.990181,-97.007355,2,0.0,1
48121.0,2019,Denton,Corinth,241.0,33.161541,-97.073677,3,0.0,1
48121.0,2019,Denton,Crossroads,604.0,99.686203,-290.9878,6,0.0,3
48121.0,2019,Denton,Dallas,21838.0,3564.116566,-10460.462073999997,216,0.0,108
48121.0,2019,Denton,Denton,41133.0,7500.019260000001,-21948.480271,644,43.207000262269,226
48121.0,2019,Denton,Fort Worth,1206.0,264.082977,-778.2973619999999,24,0.683,8
48121.0,2019,Denton,Frisco,804.0,132.525496,-387.446663,8,0.0,4
48121.0,2019,Denton,Hickory Creek,687.0,99.388657,-291.118781,8,0.0,3
48121.0,2019,Denton,Justin,2571.0,496.40478199999995,-1458.4702989999998,43,3.973,15
48121.0,2019,Denton,Lake Dallas,13658.0,2384.483688999999,-6986.313274,215,9.903000004769998,72
48121.0,2019,Denton,Lewisville,51687.0,9447.729554000009,-27739.759082999994,809,55.76099998093399,286
48121.0,2019,Denton,Little Elm,644.0,99.610027,-290.767693,6,0.0,3
48121.0,2019,Denton,Plano,201.0,33.082522999999995,-96.852173,2,0.0,1
48121.0,2019,Denton,Prosper,201.0,33.219131,-96.872597,2,0.0,1
48121.0,2019,Denton,Roanoke,4525.0,727.013043,-2139.669325,60,3.3160000000000003,22
48121.0,2019,Denton,Sanger,3474.0,500.12628800000005,-1457.694183,44,0.0,15
48121.0,2019,Denton,The Colony,7335.0,1322.6386529999997,-3875.5473329999995,83,1.8809999999999998,40
48121.0,2020,Denton,Argyle,683.0,563.1821239999999,-1652.4986220000003,48,18.886,17
48121.0,2020,Denton,Aubrey,605.0,299.06748200000004,-872.703793,28,4.84099994278,9
48121.0,2020,Denton,Carrollton,12847.0,2178.294433000001,-6397.148190000002,169,5.9430000262260005,66
48121.0,2020,Denton,Corinth,201.0,66.299408,-194.14157,5,1.097,2
48121.0,2020,Denton,Crossroads,201.0,33.226131,-96.989227,2,0.0,1
48121.0,2020,Denton,Dallas,10540.0,2574.0592060000004,-7554.705231999997,158,4.437,78
48121.0,2020,Denton,Denton,32139.0,7636.189705999998,-22340.47927900001,657,71.08500007630299,230
48121.0,2020,Denton,Fort Worth,683.0,363.03468799999996,-1070.2023609999999,27,19.900000004769996,11
48121.0,2020,Denton,Frisco,244.0,66.37223,-193.736448,6,0.03,2
48121.0,2020,Denton,Hickory Creek,643.0,99.387958,-291.118491,8,0.0,3
48121.0,2020,Denton,Justin,2089.0,430.232835,-1263.9560900000001,37,3.1270000000000002,13
48121.0,2020,Denton,Krum,442.0,99.71911500000002,-291.665688,6,0.077,3
48121.0,2020,Denton,Lake Dallas,10447.0,2682.47428,-7859.452695000001,213,36.967000147820016,81
48121.0,2020,Denton,Lewisville,45516.0,10043.423817000004,-29486.611087,815,93.89200010490607,304
48121.0,2020,Denton,Little Elm,0.0,166.01983,-484.5952,18,1.614,5
48121.0,2020,Denton,Plano,201.0,66.164683,-193.703973,5,0.0,2
48121.0,2020,Denton,Prosper,0.0,33.21954,-96.89803,3,0.0,1
48121.0,2020,Denton,Roanoke,3831.0,1123.0465,-3306.3511579999995,85,28.63299996185,34
48121.0,2020,Denton,Sanger,4709.0,1000.2223670000001,-2915.3834070000007,93,6.631000095369999,30
48121.0,2020,Denton,The Colony,4084.0,694.2813219999999,-2034.8455990000002,45,0.340000003576,21
48123.0,2016,DeWitt,Yoakum,201.0,29.322115000000004,-97.31263,2,0.01,1
48123.0,2018,DeWitt,Yorktown,201.0,28.971467999999998,-97.54774499999999,2,8.539999961849999,1
48123.0,2019,DeWitt,Cuero,201.0,29.098216999999998,-97.289536,2,0.0,1
48125.0,2020,Dickens,Dickens,0.0,33.649159999999995,-100.84146,3,0.121,1
48127.0,2017,Dimmit,Asherton,0.0,56.857533000000004,-199.469002,8,7.377999999999999,2
48127.0,2018,Dimmit,Carrizo Springs,201.0,28.518164000000002,-99.861862,3,0.0,1
48127.0,2020,Dimmit,Big Wells,402.0,57.145531,-199.235802,5,2.1900000572200002,2
48129.0,2018,Donley,Clarendon,201.0,35.182922,-100.971313,3,72.3899993896,1
48129.0,2018,Donley,Hedley,0.0,104.509802,-301.87826099999995,12,2.97,3
48133.0,2016,Eastland,Ranger,201.0,32.501282,-98.49051700000001,3,0.0,1
48133.0,2017,Eastland,Cisco,402.0,129.500452,-396.04080999999996,14,9.082,4
48133.0,2017,Eastland,Ranger,0.0,32.455351,-98.653645,2,0.0,1
48133.0,2018,Eastland,Cisco,402.0,97.126209,-296.78745,10,12.018000076289999,3
48133.0,2018,Eastland,Eastland,201.0,32.40099,-98.819023,2,0.0,1
48133.0,2019,Eastland,Eastland,1326.0,194.415791,-592.693552,19,11.480000019070001,6
48133.0,2020,Eastland,Cisco,201.0,32.38501,-98.983704,2,0.0,1
48133.0,2020,Eastland,Eastland,687.0,129.57770000000002,-395.22965600000003,11,0.053,4
48133.0,2020,Eastland,Ranger,241.0,32.498581,-98.516823,3,0.0,1
48135.0,2016,Ector,Odessa,0.0,63.660070000000005,-204.69477999999998,7,2.521,2
48135.0,2017,Ector,Odessa,402.0,159.031691,-511.758133,19,2.603,5
48135.0,2018,Ector,Goldsmith,402.0,63.79878599999999,-205.173272,4,0.0,2
48135.0,2018,Ector,Odessa,4726.0,827.7326350000002,-2662.349649999999,80,74.048000360011,26
48135.0,2019,Ector,Goldsmith,201.0,31.899553000000004,-102.58802,2,0.0,1
48135.0,2019,Ector,Odessa,1531.0,222.971011,-716.615434,20,6.1899999463563,7
48135.0,2020,Ector,Odessa,1049.0,127.22634099999999,-409.725333,11,10.70999968052,4
48137.0,2017,Edwards,Rocksprings,0.0,59.689609000000004,-200.22700500000002,4,0.598,2
48137.0,2019,Edwards,Rocksprings,241.0,29.920919,-100.152458,2,15.970000267,1
48139.0,2016,Ellis,Ennis,1026.0,226.53885999999997,-676.433673,22,2.8,7
48139.0,2016,Ellis,Ferris,402.0,65.00096099999999,-193.320961,6,0.02,2
48139.0,2016,Ellis,Forreston,446.0,161.27396399999998,-484.369409,18,16.067,5
48139.0,2016,Ellis,Italy,604.0,96.62248600000001,-290.724746,7,0.01,3
48139.0,2016,Ellis,Midlothian,1049.0,162.41470400000003,-485.050831,10,0.02,5
48139.0,2016,Ellis,Milford,402.0,64.26982100000001,-193.909378,5,0.02,2
48139.0,2016,Ellis,Palmer,201.0,64.875246,-193.323958,6,1.844,2
48139.0,2016,Ellis,Red Oak,2344.0,585.336175,-1742.7664589999997,52,5.444999999999999,18
48139.0,2016,Ellis,Waxahachie,4566.0,1264.3812689999997,-3777.285917,104,17.09,39
48139.0,2017,Ellis,Ennis,2503.0,614.4714620000001,-1835.59938,53,7.538,19
48139.0,2017,Ellis,Ferris,603.0,97.47171399999999,-290.02648899999997,9,5.36000013351,3
48139.0,2017,Ellis,Forreston,1648.0,290.31401700000004,-871.860514,26,0.637,9
48139.0,2017,Ellis,Glenn Heights,201.0,32.543834999999994,-96.85992399999999,2,0.0,1
48139.0,2017,Ellis,Italy,1492.0,386.34489900000005,-1162.717347,30,5.22999999977648,12
48139.0,2017,Ellis,Midlothian,850.0,129.93962399999998,-388.067772,8,0.01,4
48139.0,2017,Ellis,Milford,201.0,32.140762,-96.94435899999999,3,0.00999999977648,1
48139.0,2017,Ellis,Palmer,808.0,97.285146,-290.023949,7,0.30000001028199996,3
48139.0,2017,Ellis,Red Oak,1693.0,357.615956,-1064.836619,28,3.3869999999999996,11
48139.0,2017,Ellis,Waxahachie,8079.0,1717.5683480000002,-5133.435651999999,151,11.710999999105923,53
48139.0,2018,Ellis,Ennis,3022.0,550.59721,-1642.66477,49,3.423,17
48139.0,2018,Ellis,Ferris,977.0,227.646155,-676.624404,21,1.881,7
48139.0,2018,Ellis,Forreston,892.0,161.29336,-484.36524399999996,16,11.656999733000001,5
48139.0,2018,Ellis,Italy,202.0,64.380355,-193.804722,7,3.7489999999999997,2
48139.0,2018,Ellis,Midlothian,848.0,227.37641399999995,-678.8212370000001,19,9.53699982834,7
48139.0,2018,Ellis,Milford,603.0,128.584621,-387.84949299999994,10,0.6779999999999999,4
48139.0,2018,Ellis,Palmer,644.0,194.601531,-580.0381199999999,16,2.017,6
48139.0,2018,Ellis,Red Oak,3273.0,780.377641,-2323.5988669999997,69,18.165999923700003,24
48139.0,2018,Ellis,Waxahachie,10273.0,2301.729391999999,-6876.364564999996,205,34.3259997139,71
48139.0,2019,Ellis,Ennis,3429.0,549.536412,-1641.8038900000001,48,3.6710000476800007,17
48139.0,2019,Ellis,Ferris,2143.0,422.49889200000007,-1256.608373,40,3.1900000000000004,13
48139.0,2019,Ellis,Italy,964.0,128.78419,-387.596595,12,0.0,4
48139.0,2019,Ellis,Midlothian,1937.0,292.477633,-873.182022,18,0.0,9
48139.0,2019,Ellis,Milford,241.0,32.13192,-96.959122,3,0.0,1
48139.0,2019,Ellis,Palmer,924.0,129.74804,-386.645904,13,0.0,4
48139.0,2019,Ellis,Red Oak,1170.0,325.18532400000004,-968.1906769999998,32,3.8020000000000005,10
48139.0,2019,Ellis,Waxahachie,12031.0,2269.477415999999,-6779.493490999999,196,27.62400015258,70
48139.0,2020,Ellis,Ennis,1410.0,420.099799,-1255.730752,33,19.249000000000002,13
48139.0,2020,Ellis,Ferris,1575.0,519.9593430000001,-1546.5921929999995,41,28.906,16
48139.0,2020,Ellis,Forreston,245.0,96.76576399999999,-290.62105199999996,9,5.361000000000001,3
48139.0,2020,Ellis,Italy,0.0,64.40613,-193.791516,6,8.231,2
48139.0,2020,Ellis,Midlothian,1085.0,194.900969,-582.164266,13,9.73399984741,6
48139.0,2020,Ellis,Palmer,0.0,162.195894,-483.311504,13,1.141,5
48139.0,2020,Ellis,Red Oak,1218.0,292.65686300000004,-871.4008180000001,26,3.4189999999999996,9
48139.0,2020,Ellis,Waxahachie,7064.0,2334.9343729999996,-6973.148124,218,26.19499999046,72
48141.0,2016,El Paso,Canutillo,0.0,31.926185999999998,-106.58292,2,0.125,1
48141.0,2016,El Paso,El Paso,0.0,2065.8370709999995,-6917.858778000002,158,45.199,65
48141.0,2016,El Paso,Fort Bliss,0.0,31.799409999999998,-106.32276999999999,2,0.0,1
48141.0,2017,El Paso,Canutillo,0.0,31.90788,-106.57347,4,0.804,1
48141.0,2017,El Paso,Clint,1005.0,157.653483,-530.767006,12,0.0,5
48141.0,2017,El Paso,El Paso,343785.0,59214.381669999995,-198268.43607399962,4043,115.57000015378607,1864
48141.0,2017,El Paso,Fabens,603.0,94.480555,-318.464043,6,0.0,3
48141.0,2017,El Paso,Fort Bliss,5065.0,922.833375,-3083.8062640000003,58,2.308,29
48141.0,2017,El Paso,San Elizario,603.0,94.75173799999999,-318.802727,6,0.0,3
48141.0,2017,El Paso,Socorro,2412.0,411.54925000000003,-1381.7709089999998,26,0.057,13
48141.0,2017,El Paso,Tornillo,201.0,31.460752000000003,-106.05959299999999,2,0.0,1
48141.0,2017,El Paso,Ysleta Del Sur Pueblo,402.0,63.248124,-212.577744,4,0.0,2
48141.0,2018,El Paso,Clint,888.0,189.266239,-637.0012839999999,18,33.8569999237,6
48141.0,2018,El Paso,El Paso,779000.0,126744.38491699933,-424379.0590429995,8456,150.69700028698708,3990
48141.0,2018,El Paso,Fabens,804.0,126.002961,-424.59905299999997,8,0.0,4
48141.0,2018,El Paso,Fort Bliss,10170.0,1750.126825,-5847.834688000001,112,8.238999971390001,55
48141.0,2018,El Paso,Horizon City,402.0,63.387372,-212.488586,4,0.0,2
48141.0,2018,El Paso,San Elizario,603.0,94.779235,-318.819024,6,0.0,3
48141.0,2018,El Paso,Socorro,4221.0,664.8389109999999,-2231.9344219999994,42,0.0,21
48141.0,2018,El Paso,Tornillo,402.0,62.908793,-212.18509700000004,4,0.0,2
48141.0,2019,El Paso,Clint,402.0,94.44719,-318.235447,10,0.0,3
48141.0,2019,El Paso,El Paso,683557.0,109031.15126799968,-365032.2203820014,7140,87.84500003061024,3432
48141.0,2019,El Paso,Fort Bliss,3620.0,636.5738390000001,-2126.8315509999998,44,0.812,20
48141.0,2019,El Paso,Horizon City,201.0,31.671671000000003,-106.23016399999999,2,0.0,1
48141.0,2019,El Paso,San Elizario,402.0,63.171980000000005,-212.51944,4,0.0,2
48141.0,2019,El Paso,Socorro,4707.0,728.382319,-2444.866456,46,0.0,23
48141.0,2019,El Paso,Ysleta Del Sur Pueblo,402.0,63.367990999999996,-212.642266,4,0.0,2
48141.0,2020,El Paso,Clint,402.0,347.01317,-1167.7789820000003,20,19.121000000000002,11
48141.0,2020,El Paso,El Paso,269719.0,108824.55055499986,-364294.4615439993,6122,272.9980000095344,3425
48141.0,2020,El Paso,Fabens,0.0,125.97541899999999,-424.63379,8,0.9969999999999999,4
48141.0,2020,El Paso,Fort Bliss,2138.0,923.1828549999999,-3084.5488720000008,49,11.190999999999999,29
48141.0,2020,El Paso,San Elizario,0.0,31.599860999999997,-106.27418,2,0.402,1
48141.0,2020,El Paso,Socorro,804.0,474.89406299999996,-1594.251423,24,0.30600000000000005,15
48141.0,2020,El Paso,Tornillo,201.0,62.89082,-212.1772,7,0.0,2
48143.0,2016,Erath,Bluff Dale,201.0,32.508278000000004,-98.43465400000001,2,0.01,1
48143.0,2018,Erath,Hico,402.0,128.17745,-392.335755,12,11.71600014305,4
48143.0,2019,Erath,Lipan,603.0,97.50980700000001,-294.398688,6,0.0,3
48143.0,2020,Erath,Dublin,0.0,32.090868,-98.335136,2,0.102,1
48143.0,2020,Erath,Stephenville,201.0,32.20129,-98.182541,2,0.0,1
48145.0,2016,Falls,Eddy,1066.0,156.385796,-486.308998,15,0.03,5
48145.0,2017,Falls,Eddy,1005.0,187.69430799999998,-583.554215,19,1.47299999977648,6
48145.0,2018,Falls,Eddy,201.0,31.281212,-97.25859100000001,3,0.0,1
48145.0,2019,Falls,Marlin,201.0,31.313118,-96.875763,2,0.0,1
48145.0,2019,Falls,Rosebud,201.0,31.074181,-96.98085,2,0.0,1
48145.0,2020,Falls,Eddy,245.0,31.291653000000004,-97.254242,3,0.0,1
48147.0,2018,Fannin,Bonham,201.0,33.605213,-96.256996,2,0.0,1
48147.0,2019,Fannin,Leonard,201.0,33.3745,-96.303848,2,0.0,1
48149.0,2016,Fayette,Flatonia,201.0,29.697109,-97.08268000000001,2,0.01,1
48149.0,2016,Fayette,Schulenburg,222.0,29.694313,-96.848938,3,0.0,1
48149.0,2017,Fayette,Carmine,201.0,30.142731,-96.745705,2,0.01,1
48149.0,2017,Fayette,Flatonia,402.0,59.384106,-194.221588,5,0.01,2
48149.0,2017,Fayette,Schulenburg,643.0,118.77590099999999,-387.554252,13,5.039,4
48149.0,2018,Fayette,Flatonia,201.0,29.695541,-97.146339,3,0.0,1
48149.0,2018,Fayette,La Grange,804.0,119.658701,-387.496956,8,7.379999756815,4
48149.0,2018,Fayette,Ledbetter,646.0,90.45306000000001,-290.37421500000005,6,0.0,3
48149.0,2018,Fayette,Schulenburg,0.0,29.69332,-96.902716,3,0.0,1
48149.0,2019,Fayette,Flatonia,201.0,29.681070000000002,-97.169128,2,76.0,1
48149.0,2019,Fayette,Ledbetter,241.0,30.151290999999997,-96.792526,2,0.0,1
48149.0,2019,Fayette,Schulenburg,844.0,118.77335500000001,-387.656137,15,26.66000032425,4
48149.0,2020,Fayette,Ledbetter,732.0,90.45387299999999,-290.37757799999997,6,0.0,3
48149.0,2020,Fayette,Round Top,0.0,30.065913000000002,-96.695561,2,0.064,1
48149.0,2020,Fayette,Schulenburg,241.0,29.691740000000003,-97.003159,3,0.0,1
48151.0,2017,Fisher,Sylvester,201.0,32.683388,-100.29943100000001,2,12.2299995422,1
48151.0,2018,Fisher,Mc Caulley,201.0,32.755852000000004,-100.22130600000001,2,0.0,1
48157.0,2016,Fort Bend,Beasley,222.0,58.913223,-191.96679799999998,5,0.8059999999999999,2
48157.0,2016,Fort Bend,Fulshear,0.0,29.693919,-95.855577,4,0.828,1
48157.0,2016,Fort Bend,Houston,13161.0,1954.008423,-6301.436625999998,132,0.3060000000000001,66
48157.0,2016,Fort Bend,Katy,1475.0,327.398979,-1053.9181429999999,27,1.807,11
48157.0,2016,Fort Bend,Missouri City,4845.0,799.1216439999998,-2578.461,54,0.819,27
48157.0,2016,Fort Bend,Needville,201.0,29.353742999999998,-95.86689,2,0.0,1
48157.0,2016,Fort Bend,Richmond,1858.0,562.690252,-1819.0210009999996,49,7.621,19
48157.0,2016,Fort Bend,Rosenberg,1732.0,561.1526029999999,-1820.7608640000003,57,13.891000000000002,19
48157.0,2016,Fort Bend,Stafford,5109.0,1570.9192569999998,-5065.791407,137,28.333000000000002,53
48157.0,2016,Fort Bend,Sugar Land,6896.0,1331.797695,-4304.0150109999995,120,13.566999999999998,45
48157.0,2017,Fort Bend,Beasley,201.0,29.456144000000002,-95.982742,2,0.0,1
48157.0,2017,Fort Bend,East Bernard,201.0,29.446416999999997,-95.99973299999999,2,0.01,1
48157.0,2017,Fort Bend,Fresno,402.0,59.042078,-190.95803899999999,4,0.0,2
48157.0,2017,Fort Bend,Houston,26821.0,3968.0896570000023,-12796.048363000005,270,0.5999999948594804,134
48157.0,2017,Fort Bend,Katy,3380.0,684.443078,-2203.6817390000006,57,4.75499999977648,23
48157.0,2017,Fort Bend,Meadows Place,201.0,29.647781,-95.58210799999999,2,0.01,1
48157.0,2017,Fort Bend,Missouri City,10090.0,1509.4580790000007,-4870.836401,102,0.341999999553,51
48157.0,2017,Fort Bend,Needville,402.0,58.807373,-191.732826,4,0.0,2
48157.0,2017,Fort Bend,Richmond,5736.0,1095.9469679999995,-3541.8253250000007,91,11.10599996140296,37
48157.0,2017,Fort Bend,Rosenberg,2944.0,649.8459120000002,-2107.7748890000007,64,15.256999971389998,22
48157.0,2017,Fort Bend,Stafford,8237.0,2163.6636940000003,-6977.191744000003,190,39.42899998152296,73
48157.0,2017,Fort Bend,Sugar Land,10815.0,2072.1173320000003,-6694.792954999999,191,25.013000095146477,70
48157.0,2017,Fort Bend,Wallis,201.0,29.589270000000003,-96.000755,2,0.0,1
48157.0,2018,Fort Bend,Beasley,402.0,147.425459,-479.820516,16,9.513,5
48157.0,2018,Fort Bend,Fresno,603.0,177.248094,-572.731173,14,0.41100000000000003,6
48157.0,2018,Fort Bend,Fulshear,402.0,59.34634200000001,-191.890892,4,0.0,2
48157.0,2018,Fort Bend,Guy,201.0,29.329984999999997,-95.72150400000001,2,0.0,1
48157.0,2018,Fort Bend,Houston,20708.0,3049.6301980000017,-9835.525972000001,206,0.460000008345,103
48157.0,2018,Fort Bend,Katy,6415.0,1011.3485069999997,-3257.402712,79,5.281,34
48157.0,2018,Fort Bend,Missouri City,7923.0,1243.044926,-4011.2142020000006,86,1.091,42
48157.0,2018,Fort Bend,Needville,0.0,29.467995000000002,-95.81670799999999,4,1.04,1
48157.0,2018,Fort Bend,Richmond,4556.0,1035.9707029999997,-3350.502732,84,5.458,35
48157.0,2018,Fort Bend,Rosenberg,1572.0,590.72343,-1916.8528609999998,63,26.74500015259,20
48157.0,2018,Fort Bend,Stafford,7436.0,1778.3929850000006,-5734.946955000002,148,28.650999959466,60
48157.0,2018,Fort Bend,Sugar Land,11562.0,2516.2791240000006,-8129.088269,228,32.99800001072501,85
48157.0,2019,Fort Bend,Beasley,402.0,88.40449,-287.894993,8,1.19,3
48157.0,2019,Fort Bend,Boling,201.0,29.313959000000004,-95.892403,2,0.0,1
